name,id
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 537 Московского района Санкт-Петербурга,1027804895029
ГБОУ СОШ №537,1027804895029
ГОУ СОШ №537,1027804895029
Школа № 537,1027804895029
Школа №537,1027804895029
"№ 537, школа",1027804895029
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 280 имени М.Ю. Лермонтова Адмиралтейского района Санкт-Петербурга,1037851014167
ГБОУ СОШ №280,1037851014167
ГОУ СОШ №280,1037851014167
Школа № 280,1037851014167
Школа №280,1037851014167
"№ 280, школа",1037851014167
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №76 Выборгского района Санкт-Петербурга,1027801583391
ГБОУ СОШ №076,1027801583391
ГОУ СОШ №076,1027801583391
Школа № 76,1027801583391
Школа №76,1027801583391
"№ 76, школа",1027801583391
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №290 Красносельского района Санкт-Петербурга,7077847159086
ГБОУ СОШ №290,7077847159086
ГОУ СОШ №290,7077847159086
Школа № 290,7077847159086
Школа №290,7077847159086
"№ 290, школа",7077847159086
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 468 Выборгского района Санкт-Петербурга,1027801582930
ГБОУ СОШ №468,1027801582930
ГОУ СОШ №468,1027801582930
Школа № 468,1027801582930
Школа №468,1027801582930
"№ 468, школа",1027801582930
Государственное бюджетное общеобразовательное учреждение гимназия № 61 Выборгского района Санкт-Петербурга,1027801583347
