id,ogrn
8514569b584556b62a428c6b1d9e7edf,1027801582995
3117ecb59bc1695e3aa89bdd61752be6,1027809256617
5738af0983b8add889cc46e2ab72afe8,1027808757602
6731a7fe65501688e6b8f528a496fa99,1117847036702
650af1366e5cbd7324750fb6a3cf605d,1037825018296
07c478a3f9b425518b230ba8fae6d90c,1027801583094
522934ef1c115b8b44a339158414accb,1027810344760
07433315351692597230ef3670033dee,1027807587829
0971f5b57bc4252896bc19b854267500,1027808758647
41d1a32976fbb313681f35fd80eac20e,1027802739557
a9e3266f9c7d640ca709fa7cfe667823,1027804605652
1acb4be8cbd750ebb23e8d42573fc93e,1027808867041
eb34ba76ea002eadec3f6fc11d5586d6,1037821003769
d48a88f3922fc808b67aae4ca9077589,1037832009368
c6bc8d6abdcc75f2b6840523df4e96ef,1027802734926
d66272d90f55e27aec1b92011a40eb26,1027804605861
2537239f692d16ccd384d83f823ea6d5,1027804177060
fc79216bcd7b7e4088c624fc097d31dd,1027801583721
e6745f8c020bf989b428bc706ee97463,1037816031000
25536d5ef189c78c1fcf1cb9ae13b5b8,1027807585948
a2bc43d132572959dbc3b31cb2a671cc,1037835027230
e8cb672b67ba167fcd6ac34e77aee437,1037835045258
9fc683b63cdfc3843ee59245cd17a004,1027809226653
883484ae35db34f17ddc6a41a26bb078,1037816001706
5ca7d3dc25b9b2e9dbb2b56cc886ae87,1037832008466
ba2ba5a6db653928c2c0df0ee1c5d333,1027806076671
fc0c01cab696387594d0b78c9d2fb714,1027810346211
c42a1f89b96450c1d90ff8afd2b25ea0,1027801583457
c3dc65bff498bd9e7062c10100c4e52d,1037811007893
a43f58f359f9e898d2f045df184c41dd,1117847205189
5eb39ef48c5d315aad2146d3ec2980bb,1027802499163
25a8fdd960adaf239ec1b3dfcf750a5d,1027802729195
c4ead1366b36573d3005e70d3d75c320,1027809245860
ab70e59e456e5d95a8bf7b3aca1238fd,1037843004891
6fbe9b39eb1aa72fe4b15b7c96e8e711,1027802496523
e41ccf0a7985b9a16e1db155d4319679,1027801582984
aaaa203e72e6e064f20bc3f6089fbc95,1167847307176
4a9f36176a1dd027e907a001fc4fa121,1027802497601
3dc4cd22ae48daf92d5ae33ed1c0f262,1027808757613
581e7a408dcec485b4da1131bd9f3ee9,1027807992937
6379537f7ff71551198f1b387f80f9ad,1027807584276
a5d058890169483a737bf0c8c606902d,1037832007740
0eaac8e3091ec80be30c02884c71d322,1037800062585
def2b4841b2c82bd83ae1f7f51767b96,1027807577467
4cffe7ff682162b791fb3ee48fdae027,1027802498877
c57466646c8d4948bfa2e4bda8d1dcd7,1037825002368
8bee782164553369cb09ca5439aedd9f,1027810345309
0a6a87d4da0e495d395f68787c0513a9,1027802496480
975d855375b2bba70dfef557c6601c8e,1027806075769
f01b22fb8d038e7f704ec0e12e9bdf92,1027806084790
fc691e71533dbabe3b0d0e54aff9483b,1027808758130
1763222299089489bfa68b224e178eaa,1027800543407
3e96497c11fb306ee17c60969912fc75,1027804606400
09260b546ba51fa204d0b4b7501aeb6c,1027807997250
884fdb4197115e5ec1b93443447612e2,1027804605135
058a3870bcd2c9aee97d127169a91291,1027801583534
8644ef734d7f4ab002b815b1978eac95,1027804182559
b1ac0dfe5123e5629b873c1f0a151260,1027807997722
665cc6a6219e3e1814d141d0e238244f,1027812403740
e640fd1988ae719b748ebc03b247aff9,1027802519370
e5efca6fc775e4e082fc711cd0e1fc88,1027802496864
022cd519916f680172cd3997af91dc3b,1027808867283
dce5e4ded1c40ef49e83abd591e62148,1037835036458
b94a88c2099041674744e0193d87bad0,1027807587609
42f039c1c3fdc626d011fcc0e57c498d,1037825019616
b50b1cafcb55b3adaf46f48cde6b4a5e,1027807992706
4e914ff41044c0c6f15b75dfecee0ef6,1027810298988
ea6eb4d304636fef6e2027e3b84c2d93,1037825008055
d0336a92df9e295c16b593d04c59a4f8,1037835013974
b7a2da53efdbf02a51372e49de3344f3,1027801583468
09bd3c767d700c7d4d7892417f96d2cd,1037843033030
7af4ded07fd7fe7f3aea71da46636393,1027807586113
4b77261c7046328f6f6aaedaa7e1a719,1027801582951
a77b288cfbae3b81b7f38bccb1c56cb0,1027804605080
385dedef64cb688b59b25e7512e03de0,1027806066111
e363166504305701d3b0409d467081f1,1037843019169
c9707c55bc29315ca7108c8e57741aea,1037828001265
b1113785d5fad68245934c8eeb5bd537,1027802516334
6651ad8e787dcc79201a6c9c691605d0,1027809007380
8f9ca7a174a7f55c72a7150dcb641e63,1027804597765
1df87a9b7302c92cf6cb8803aa41b33e,1027806082094
8f7c6da16e990e883a4dc24d229c8e46,1027801583864
373d93c231ab029c10d93ad9f935f53d,1037816004126
3eda4940a604db5b84f69932e41577e0,1027804187971
90b13861cee0011ac5eafc5471d86f9d,1037835051561
c4f2c324cabc68c7fc47c0f88e262279,1027809003496
1ee1426ee935953b5a54d90c232cfd33,1037811059494
fdd938bd8eec14c2b9312326a4a53a83,1097847194939
e86848343ab7d3fed857d0b89e2c88df,1027800546795
870dd2b6f5abc1aa06432f22e10de3b0,1027801582401
b68bdb0147a289906d002395859f16c1,1027804194110
ce484b5098e5190f24935c9d60360dce,1027807997051
0936d3d9e40f9c94de74c4f723151186,1027808868614
1a0c83e573fa8e0e717bd27f2ab0cc45,1027812400923
50151352a2d1da849185b09329d1b3a5,1027808758669
51024fd8f39fd81ce9b219e2d63b670a,1027806078266
435c9709f390632de5a2193013b151cb,1027804895128
44c25015b881c72e834e1f3bdf34da0d,1037821020159
01e940c29f24c1aea40b7b4f176cd103,1027804602132
f1d6c1781b0c002efa13aead58fb589b,1027812404553
7e4a6d0a751341ed5a1239d77304d85b,1027804603562
87c2ab34a750d086d0bf0fefaa69bd52,1037800013789
d1f77a3edf1436e1f24a6f546c3cabe5,1037828000980
cbe930e1dd3e10818f41d121d3fd65cb,1027807580426
83598ea4492a08eb5f35d2f2e2d024e1,1027809230360
cf8447abcc7d4dd2bb09c1c7d2fadbf1,1027804899253
e5ec03c945e69080517faed2560aea3c,1027809255077
c778628b23e830329af281fb275cc9be,1027804194109
257932ff2b358fe9f8b702bd054cedfe,1037851004091
3bbf79dc7d77227fbdb20edf1bb113b2,1117847398338
a4cb52f7764f00bd8cd4a9385c041c28,1047836034850
76282c3b34f049a0f80d73432502723e,1027809009997
b66e83f20956d549bbeb3df2a7b3159c,1027804892500
ade77269bb0453fb1ccc73bb8ab5d00c,1027801582236
26f00c22a1c4c699c1c62c175c2ac735,1027809009161
a1101ea79f650f592a99786098bb9fb9,1027809248807
c3176b7fff707d9316ddbe6be62a13d2,1027804895051
3dfd8672a81f8c0536a6955ba366e5ac,1027808866580
6869173e788f179af24085c481cadb50,1037825012202
2686e87eab90d24c958e91ed201e99ab,1027808757393
f5a9adf8a34ad4bd92382c253f6bd018,1037800008784
97598e50b7b0ac73466a718906a85aaf,1037825006075
df06c7f8b731640416ff95d1530cc388,1037800050276
367dc873fa0bd59d04bab62502d01401,1027804197398
bc0d2d92790dfba0afb3f9af0ba62e3d,1027801583908
c612b2cd6011f1123114ceb94665b7b6,1037816031032
b0d70c27a4fbbe77d2d5ac3552d1c505,1027802739997
eda2ea04735812ee9a00322d8cc4831c,1037835054575
adf08697f8717f42b154221b5b9f8645,1027804600526
259a8596e8cdb878c733988d3b110ffd,1027808913043
d5190925453cc10a25d955673648c619,1027808914704
57d75b6a14ef36d5b1178441a9180df9,1037816030890
f16889ea8f2e26eab6471412a5cf704c,1027806887371
5b56dedd202a2669cce686543d2bee74,1037821003956
caaea64d738477fa284e72cc789a8ecd,1027807587389
dcfd321037816e893867c8b7ffa980b3,1027806066056
c8ddaa79e87d5a275162a1e6c63c7d26,1037800060770
eed6ce694e29bbde4106e1a77f298af5,1027804182581
46fd83c8ddca846c6ea2b2ece747d87c,1027810345310
8ff0f4aff4f166d6dd05806dae5dcf0d,1027802497546
8d523d0c431d85313425e83cdbb26ea6,1027809003507
46b066411fe84cc4a6151f8a753b54c7,1027807578765
e5ad5b434041675ac97f6104eb304318,1027802749490
4c6a538a79fb1a379bce1ffafc1c415d,1037804019340
ec66811e7a0d7f9f50c901a8b343774f,1027809254593
fcbceca18814368d4b14c4aae04647ef,1027802496512
c6d8a9bc892a9901a13e13843f5f6916,1027808913109
dbab045b9f31f6fec3ac89bdd6913290,1027808761804
dd9cf39c6f961b9f83eddf3b0779a398,1167847218098
025e3203d8b090496cff77e63d4c4055,1027801582962
b52b4d40596e504e975770fe3561b292,1027808913120
ae99284767c0baa39ba695e7361d3c82,1027809223518
d31ac34225494052c1ddf5ce188a2877,1027809226312
3de0ce89ab903c6c7dea4aa8ac7719aa,1037835020156
40612edfb9c69f654d071eb5bd8bae5b,1027802499185
2cfd6383ef43d5e3488e58bcda6de2d6,1027802499152
70f204a1cf2004110d6864e06c134d64,1027807571967
533cdd26ff6421a4ff732a2daecfec15,1027806860674
ea01c11ebf428de3048c1dbfd7db4276,1027808758262
1881f96f27817f30890300bde5b899de,1027807587983
17a2bf8ea57f104493fee1dd53a473cf,1027806079201
499cdbcae91ee222d45d9f6e4af512b2,1037843076006
2d74aa1c2d588e887c65a68e58328fa7,1027807991573
86834f9678ba8ec2a99c43e2d7c7787b,1027810340447
1a3c029c58c82e44dc7c31ec79c5978e,1197847080562
e130e01d6833d0ac57dd763a64692859,1097847278649
ca92a13eff2d7c0a3f6851d2c230b703,1027802499350
30a301fe5c925d30e7e06ff55481a0d4,1027802496842
1a9f05f13409016d87537f8f08a23429,1099847000527
d96ae4ddfaacded2859df13ca3e53d0d,1027801583710
bd9e7ee01654694ead4e92a50219fde4,1027802499218
5a7bbebd1b1040d6ea1266ada2464d4d,1027802741185
26d5f337d7461a97f7ad2cb43f0af40f,1037828004500
bfb420aabb8ae176c0484a01aab71273,1027804853955
831c8303f1ca72ff187985a92607f57e,1027801582181
29b6d91dd7015d8adfecc1249266493f,1027801583512
da74438ea2acde8e630c8dd8396f2931,1027806084987
f6fd97b2ef8909982436ca17125b7480,1027804604541
a226c0e86daece4bb567cf82b2a8ac58,1027810305533
6a2957b5483562cf6caa0c3d1e7274b5,1027802497557
152af9e65da85552c5491eaf5fce9239,1027801583700
9a202ba5025e2567ffd5d374ce8c2f97,1037825004711
068d5e67da10fc90e4c5fc016673161a,1027809252130
4b2878e079afe2ec96355c887cb3fa10,1027810356221
5132be32e8679a55af50afc6ec8b6e2c,1027802499340
032f6892d0aafea883d1a25c5b0e5911,1027802741988
adb6d7ff5b6fba7afee78ad83decf655,1027802499383
bfb0b1c499b9440fca6bb88af682c700,1027807574827
276e6e57a8fd9ad757af85bfe6fd693e,1027802726522
4a7157a862719993a63b89195cef6187,1027809243571
9102db69fb4a0d4eb3ea3ffdc29bb028,1027807591459
107d39cea5587ebc4b1276e20b66e6fe,1027801582973
14cfc091a0451c0ca1844c50031f2da7,5067847266328
b916eaa2b3010e286a389d55daeb6ebe,1027808912560
4b857c6e38d3a429c3f0aadf947b7750,1027810291541
3c0b5495d31e525efbcd9d2922cd1bfb,1037816002950
6ed20adaa81139bb6f80c46c7155561d,1027807585607
66a335039a74a8fc0e988004c80be9c1,1027807991589
b27cd069b84ddee764cc2bf2b5a64bd7,1027807593703
ba93cd0a0b3ef1ca8c9129e3cfce3cca,1117847071451
e81dbc45e6e9dafc25b15f7a863b36af,1027809242493
18a5684d1e7d744cb6716fee58d96691,1027804599965
b394db457212b68e96e70a347a94fd79,1027801582225
0f8f7b0a82453cce0923d5565c1b31cb,1117847290824
4ecbc0131bad6b6a9aa1cd1d2d309412,1027807991562
3c4b57f6570eed71eb2c9dde9620692d,1027812404971
bb56968da3e41b2161e36bcafca60758,1037816029492
61804215e8143d1ed46e6786a4a73cdb,1027802737599
258fd423c8fbbace1d70eb86dfe9e12f,1027802725610
3ace8438171e0ff01c7c3890f216831f,1027807992453
8fef87c5dd5d5e160ea3d55c6cd06649,1027807588082
710381f108dc6b73c5de81083ccd6cfa,1027802506071
57f876094d9e1501cde6ff2e6276f7da,1027801583501
e266d782b3bb49a28be52ba1280aa92f,1027807586091
a4b12802785384af2500b62aa7b657f0,1027806066078
1e909c0f9272d3dc6f25293884e328b5,1027802730592
ccda372e4d488b15259b65f78b8998a2,1037825016316
056c23764c752e3a3b19f95ea009708a,1037851010977
4d8ef8015f9901c7cf095f9593a253da,1027809003529
1f1577a1145b79084796a8cd4f350a54,1027801583930
37761f90675f87d679f342418ac87367,1027808757778
911844c4cf1698ddb6dcc94f61472aa6,1027802735993
74b37428e99dd38b51e7730f8875899b,1027801583677
c8474870c02b2bf8d2ad3d24c53e52ff,1027804604156
f0e06a517d6ccb36df5c346ca6b9881e,1027804601990
ee98b0f7abcb87e1e9a0f164db993224,1027809238467
6714e93fe45aa2d652dd540f20094844,1027802740459
66befe48a8e979892560a327e532b871,1027802496919
ac6b7e39004cc2289179aebddb40424d,1027801583688
9e7014bc3335a270a9bdb62208de18c9,1037832051069
bd6034f7772d8234d20f63234a1e7887,1027810349841
c009f830a9cdac546fa5af335a4276fe,1027802499196
49e82c1858321657ca6748dd478fa0a3,1037816030922
7d67d3f3315cf129be44500635e809e1,1027802496501
e9f88c09e30ad5b268402c82f6431256,1037843012790
b4e8a5c6ab045a9eac137d24f88d5059,1027808913318
c63f5132d2f949993d298480f77df8de,1027808913330
798bc9839894ef1ae069d926cb040e96,1027802496930
